id,code,name
partner_occupation1755,484119,Otro autotransporte local de carga general
partner_occupation1756,484121,Autotransporte foráneo de productos agropecuarios sin refrigeración
partner_occupation1757,484129,Otro autotransporte foráneo de carga general
partner_occupation1758,484210,Servicio de mudanzas
partner_occupation1759,484221,"Autotransporte local de materiales para la construcción cuyo radio de acción se limita al área metropolitana, municipio o localidad en que operan"
partner_occupation1760,484222,"Autotransporte local de materiales y residuos peligrosos cuyo radio de acción se limita al área metropolitana, municipio o localidad en que operan"
partner_occupation1761,484223,"Autotransporte local con refrigeración cuyo radio de acción se limita al área metropolitana, municipio o localidad en que operan"
partner_occupation1762,484224,"Autotransporte local de madera y sus derivados cuyo radio de acción se limita al área metropolitana, municipio o localidad en que operan"
partner_occupation1763,484229,Otro autotransporte local de carga especializado
partner_occupation1764,484231,Autotransporte foráneo de materiales para la construcción
partner_occupation1765,484232,Autotransporte foráneo de materiales y residuos peligrosos
partner_occupation1766,484233,Autotransporte foráneo con refrigeración
partner_occupation1767,484234,Autotransporte foráneo de madera y sus derivados
partner_occupation1768,484239,Otro autotransporte foráneo de carga especializado
partner_occupation1769,485111,Transporte de pasajeros urbano y suburbano en autobuses
partner_occupation1770,485112,Transporte de pasajeros urbano y suburbano en automóviles colectivos de ruta fija
partner_occupation1771,485113,Transporte de pasajeros urbano y suburbano en trolebuses y trenes ligeros
partner_occupation1772,485114,Transporte de pasajeros urbano y suburbano en metro
partner_occupation1773,485210,Transporte de pasajeros interurbano y rural
partner_occupation1774,485311,Transporte de pasajeros en taxis de sitio
partner_occupation1775,485312,Transporte de pasajeros en taxis de ruleteo
partner_occupation1776,485320,Servicio de limusinas
partner_occupation1777,485410,Transporte escolar y de personal
partner_occupation1778,485510,Alquiler de autobuses con chofer
partner_occupation1779,485991,Alquiler de automóviles con chofer
partner_occupation1780,485999,Otro transporte terrestre de pasajeros
partner_occupation1781,486110,Transporte de petróleo crudo por ductos
partner_occupation1782,486210,Transporte de gas natural por ductos
partner_occupation1783,486910,Transporte por ductos de productos refinados del petróleo
partner_occupation1784,486990,"Transporte por ductos de otros productos, excepto de productos refinados del petróleo"
partner_occupation1785,487110,Transporte turístico por tierra
partner_occupation1786,487210,Transporte turístico por agua
partner_occupation1787,487990,Otro transporte turístico
partner_occupation1788,488111,Servicios a la navegación aérea
partner_occupation1789,488112,Administración de aeropuertos y helipuertos
partner_occupation1790,488190,Otros servicios relacionados con el transporte aéreo
partner_occupation1791,488210,Servicios relacionados con el transporte por ferrocarril
partner_occupation1792,488310,Administración de puertos y muelles
partner_occupation1793,488320,Servicios de carga y descarga para el transporte por agua
partner_occupation1794,488330,Servicios para la navegación por agua
partner_occupation1795,488390,Otros servicios relacionados con el transporte por agua
partner_occupation1796,488410,Remolque de vehículos de motor
partner_occupation1797,488491,Servicios de administración de centrales camioneras
partner_occupation1798,488492,"Servicios de administración de carreteras, puentes y servicios auxiliares"
partner_occupation1799,488493,Servicios de báscula para el transporte
partner_occupation1800,488511,Servicios de agencias aduanales
partner_occupation1801,488519,Otros servicios de intermediación para el transporte de carga
partner_occupation1802,488990,Otros servicios relacionados con el transporte
partner_occupation1803,491110,Servicios postales
partner_occupation1804,492110,Servicios de mensajería y paquetería foránea
partner_occupation1805,492210,Servicios de mensajería y paquetería local
partner_occupation1806,493111,Almacenes generales de depósito
partner_occupation1807,493119,Otros servicios de almacenamiento general sin instalaciones especializadas
partner_occupation1808,493120,Almacenamiento con refrigeración
partner_occupation1809,493130,Almacenamiento de productos agropecuarios que no requieren refrigeración
partner_occupation1810,493190,Otros servicios de almacenamiento con instalaciones especializadas
partner_occupation1811,511111,"Edición de periódicos no integrada con la impresión, excepto a través de Internet"
partner_occupation1812,511112,Edición de periódicos integrada con la impresión
partner_occupation1813,511121,"Edición de revistas y otras publicaciones periódicas no integrada con la impresión, excepto a través de Internet"
partner_occupation1814,511122,Edición de revistas y otras publicaciones periódicas integrada con la impresión
partner_occupation1815,511131,"Edición de libros no integrada con la impresión, excepto a través de Internet"
partner_occupation1816,511132,Edición de libros integrada con la impresión
partner_occupation1817,511141,"Edición de directorios y de listas de correo no integrada con la impresión, excepto a través de Internet"
partner_occupation1818,511142,Edición de directorios y de listas de correo integrada con la impresión
partner_occupation1819,511191,"Edición de otros materiales no integrada con la impresión, excepto a través de Internet"
partner_occupation1820,511192,Edición de otros materiales integrada con la impresión
partner_occupation1821,511210,"Edición de software, excepto a través de Internet"
partner_occupation1822,512111,Producción de películas cinematográficas y videos
partner_occupation1823,512112,Producción de programas para la televisión
partner_occupation1824,512113,"Producción de videoclips, comerciales y otros materiales audiovisuales"
partner_occupation1825,512120,"Distribución de películas cinematográficas, videos y otros materiales audiovisuales"
partner_occupation1826,512130,"Exhibición de películas cinematográficas, videos y otros materiales audiovisuales"
partner_occupation1827,512190,Servicios de postproducción y otros servicios para la industria fílmica y del video
partner_occupation1828,512210,Productoras discográficas
partner_occupation1829,512220,Producción y distribución de discos y cintas magnetofónicas
partner_occupation1830,512230,Editoras de música
partner_occupation1831,512240,Grabación de discos y cintas magnetofónicas
partner_occupation1832,512290,Otros servicios de grabación del sonido
partner_occupation1833,515110,"Transmisión de programas de radio, excepto a través de Internet"
partner_occupation1834,515120,"Transmisión de programas de televisión, excepto a través de Internet"
partner_occupation1835,515210,"Producción de programación de canales para sistemas de televisión por cable o satelitales, excepto a través de Internet"
partner_occupation1836,516110,Creación y difusión de contenido exclusivamente a través de Internet
partner_occupation1837,517111,Telefonía tradicional
partner_occupation1838,517119,Telegrafía y otras telecomunicaciones alámbricas del sector privado
partner_occupation1839,517119,Telegrafía y otras telecomunicaciones alámbricas.
partner_occupation1840,517211,Telefonía celular
partner_occupation1841,517219,"Otras telecomunicaciones inalámbricas, excepto los servicios de satélites"
partner_occupation1842,517310,Reventa de servicios de telecomunicaciones
partner_occupation1843,517410,Servicios de satélites
partner_occupation1844,517510,"Distribución por suscripción de programas de televisión, excepto a través de Internet"
partner_occupation1845,517910,Otros servicios de telecomunicaciones
partner_occupation1846,518110,Proveedores de acceso a Internet y servicios de búsqueda en la red
partner_occupation1847,518210,"Procesamiento electrónico de información, hospedaje de páginas web y otros servicios relacionados"
partner_occupation1848,519110,Agencias noticiosas
partner_occupation1849,519121,Bibliotecas y archivos del sector privado
partner_occupation1850,519122,Bibliotecas y archivos del sector público
partner_occupation1851,519190,Otros servicios de suministro de información
partner_occupation1852,521110,Banco de México
partner_occupation1853,522110,Banca múltiple o comercial
partner_occupation1854,522210,Banca de desarrollo
partner_occupation1855,522220,Fondos y fideicomisos financieros para el desarrollo
partner_occupation1856,522220,Inversión en sociedades mexicanas residentes en México no listadas en la bolsa al momento de la inversión
partner_occupation1857,522310,Uniones de crédito
partner_occupation1858,522320,Cajas de ahorro popular
partner_occupation1859,522320,Sociedades financieras populares
partner_occupation1860,522390,Sociedades de ahorro y préstamo
partner_occupation1861,522410,Arrendadoras financieras
partner_occupation1862,522420,Empresas de factoraje financiero
partner_occupation1863,522430,Sociedades financieras de objeto limitado
partner_occupation1864,522430,Sociedades financieras de objeto múltiple
partner_occupation1865,522440,Compañías de autofinanciamiento
partner_occupation1866,522450,Montepíos
partner_occupation1867,522450,Casas de préstamo y empeño
partner_occupation1868,522490,Sociedades controladoras de grupos financieros
partner_occupation1869,522490,Oficinas de representación y agencias de bancos extranjeros
partner_occupation1870,522490,Financiera rural
partner_occupation1871,522490,Otras instituciones de intermediación crediticia y financiera no bursátil
partner_occupation1872,522490,Sociedades mutualistas
partner_occupation1873,522510,Servicios relacionados con la intermediación crediticia
partner_occupation1874,522510,"Transmisores, dispersores de dinero. Dispersores"
partner_occupation1875,522510,"Transmisores, dispersores de dinero. Pagadores"
partner_occupation1876,523110,Casas de bolsa
partner_occupation1877,523121,Casas de cambio
partner_occupation1878,523122,Centros cambiarios
partner_occupation1879,523210,Bolsa de valores
partner_occupation1880,523910,Sociedades de inversión de capitales
partner_occupation1881,523910,Sociedades de inversión de objeto limitado
partner_occupation1882,523910,Sociedades de inversión en instrumentos de deuda
partner_occupation1883,523910,Sociedades de inversión especializadas de fondos para el retiro
partner_occupation1884,523910,Sociedades de inversión de renta variable
partner_occupation1885,523920,Asesoría en inversiones
partner_occupation1886,523990,Instituciones para el depósito de valores
partner_occupation1887,523990,Operadora de Sociedades de inversión
partner_occupation1888,523990,Sociedades de inversión valuadoras
partner_occupation1889,523990,Sociedades distribuidoras de acciones de sociedades de inversión
partner_occupation1890,523990,Calificadora de valores
partner_occupation1891,523990,Sociedades operadoras de sociedades de inversión
partner_occupation1892,523990,Otras instituciones financieras cuya actividad sea la intermediación bursátil
partner_occupation1893,523990,Administradoras de fondos para el Retiro.
partner_occupation1894,524110,Compañías especializadas en seguros de vida
partner_occupation1895,524120,Compañías de seguros no especializadas en seguros de vida
partner_occupation1896,524130,Compañías especializadas en seguros contra riesgos agropecuarios
partner_occupation1897,524140,Compañías afianzadoras
partner_occupation1898,524210,"Agentes, ajustadores y gestores de seguros de vida"
partner_occupation1899,524210,"Agentes, ajustadores y gestores de seguros contra riesgos agropecuarios"
partner_occupation1900,524210,"Agentes, ajustadores y gestores de otros seguros "
partner_occupation1901,524210,Ingresos derivados del otorgamiento de fianzas o avales
partner_occupation1902,524220,Administración de cajas de pensión y de seguros independientes
partner_occupation1903,531111,Alquiler de Viviendas amuebladas
partner_occupation1904,531112,Alquiler de Viviendas no amuebladas
partner_occupation1905,531112,Construcción y/o adquisición de viviendas para ser rentadas
partner_occupation1906,531113,Alquiler de Salones para fiestas y convenciones
partner_occupation1907,531113,Construcción y/o adquisición de salones para fiestas y convenciones para ser rentados
partner_occupation1908,531114,Alquiler de Oficinas y locales comerciales
partner_occupation1909,531114,Construcción y/o adquisición de oficinas y locales comerciales para ser rentados
partner_occupation1910,531115,"Alquiler de Teatros, estadios, auditorios y similares"
partner_occupation1911,531115,"Construcción y/o adquisición de teatros, estadios, auditorios y similares para ser rentados"
partner_occupation1912,531119,Alquiler de Fincas destinadas fines agrícolas o ganaderos
partner_occupation1913,531119,Alquiler de Otros inmuebles
partner_occupation1914,531119,"Alquiler de inmuebles para escuelas, colegios de profesionales e instituciones de asistencia y beneficencia o empresas asociaciones u organismos no comerciales"
partner_occupation1915,531119,Construcción  y/o adquisición de Fincas destinadas fines agrícolas o ganaderos para ser rentados
partner_occupation1916,531119,"Construcción y/o adquisición de otros inmuebles para ser rentados, como terrenos, bodegas, galerones, plantas industriales, naves industriales"
partner_occupation1917,531210,Inmobiliarias y corredores de bienes raíces
partner_occupation1918,531311,Servicios de administración de inmuebles
partner_occupation1919,531319,Otros servicios relacionados con los servicios inmobiliarios
partner_occupation1920,531319,Administración de bien inmueble destinado a hospedaje
partner_occupation1921,532110,Alquiler de automóviles sin chofer
partner_occupation1922,532121,Alquiler de camiones de carga sin chofer
partner_occupation1923,532122,"Alquiler de autobuses, minibuses y remolques sin chofer"
partner_occupation1924,532210,Alquiler de aparatos eléctricos y electrónicos para el hogar
partner_occupation1925,532220,Alquiler de ropa
partner_occupation1926,532230,Alquiler de videocasetes y discos
partner_occupation1927,532291,"Alquiler de mesas, sillas, vajillas y similares"
partner_occupation1928,532292,Alquiler de instrumentos musicales
partner_occupation1929,532299,Alquiler de otros artículos para el hogar
partner_occupation1930,532310,Centros generales de alquiler
partner_occupation1931,532411,"Alquiler de maquinaria para construcción, minería y actividades forestales"
partner_occupation1932,532412,"Alquiler de equipo de transporte, excepto terrestre"
partner_occupation1933,532420,Alquiler de equipo de cómputo y de otras máquinas y mobiliario de oficina
partner_occupation1934,532491,"Alquiler de maquinaria y equipo agropecuario, pesquero y para la industria de la transformación"
partner_occupation1935,532492,"Alquiler de equipo para levantar, mover y acomodar materiales"
partner_occupation1936,532493,Alquiler de equipo para el comercio y los servicios
partner_occupation1937,533110,Regalías por uso o goce temporal de patentes y franquicias
partner_occupation1938,541110,Bufetes jurídicos
partner_occupation1939,541120,Notarías públicas
partner_occupation1940,541190,Servicios de apoyo para efectuar trámites legales
partner_occupation1941,541211,Servicios de contabilidad y auditoría
partner_occupation1942,541219,Otros servicios relacionados con la contabilidad
partner_occupation1943,541310,Servicios de arquitectura
partner_occupation1944,541320,Servicios de arquitectura de paisaje y urbanismo
partner_occupation1945,541330,Servicios de ingeniería
partner_occupation1946,541340,Servicios de dibujo
partner_occupation1947,541350,Servicios de inspección de edificios
partner_occupation1948,541360,Servicios de levantamiento geofísico
partner_occupation1949,541370,Servicios de elaboración de mapas
partner_occupation1950,541380,Laboratorios de pruebas
partner_occupation1951,541410,Diseño y decoración de interiores
partner_occupation1952,541420,Diseño industrial
partner_occupation1953,541430,Diseño gráfico
partner_occupation1954,541490,Diseño de modas y otros diseños especializados
partner_occupation1955,541510,Servicios de consultoría en computación
partner_occupation1956,541610,Servicios de consultoría en administración
partner_occupation1957,541620,Servicios de consultoría en medio ambiente
partner_occupation1958,541690,Otros servicios de consultoría científica y técnica
partner_occupation1959,541711,"Servicios de investigación y desarrollo en ciencias físicas, de la vida e ingeniería prestados por el sector privado"
partner_occupation1960,541712,"Servicios de investigación y desarrollo en ciencias físicas, de la vida e ingeniería prestados por el sector público"
partner_occupation1961,541721,Actividades de Investigación científica o tecnológica inscritas en el R. N. I. C. y T. prestados únicamente a los socios o asociados. 
partner_occupation1962,541721,Actividades de Investigación científica o tecnológica inscritas en el R. N. I. C. y T. prestados a terceras personas
partner_occupation1963,541721,Servicios de investigación y desarrollo en ciencias sociales y humanidades prestados por el sector privado
partner_occupation1964,541722,Servicios de investigación y desarrollo en ciencias sociales y humanidades prestados por el sector público
partner_occupation1965,541810,Agencias de publicidad
partner_occupation1966,541820,Agencias de relaciones públicas
partner_occupation1967,541830,Agencias de compra de medios a petición del cliente
partner_occupation1968,541840,Agencias de representación de medios
partner_occupation1969,541850,Agencias de anuncios publicitarios
partner_occupation1970,541860,Agencias de publicidad que operan por correo directo
partner_occupation1971,541870,Distribución de material publicitario
partner_occupation1972,541890,Otros servicios de publicidad
partner_occupation1973,541910,Servicios de investigación de mercados y encuestas de opinión pública
partner_occupation1974,541920,Servicios de estudio fotográfico
partner_occupation1975,541930,Servicios de traducción e interpretación
partner_occupation1976,541941,Servicios veterinarios para mascotas prestados por el sector privado que requieran de título de médico conforme a las leyes
partner_occupation1977,541942,Servicios veterinarios para mascotas prestados por el sector público
partner_occupation1978,541943,Servicios veterinarios para la ganadería prestados por el sector privado que requieran de título de médico conforme a las leyes
partner_occupation1979,541944,Servicios veterinarios para la ganadería prestados por el sector público
partner_occupation1980,541990,"Otros servicios profesionales, científicos y técnicos"
partner_occupation1981,551111,Dirección de corporativos y empresas financieras
partner_occupation1982,551112,Dirección de corporativos y empresas no financieras
partner_occupation1983,561110,Servicios de administración de negocios
partner_occupation1984,561110,Operaciones financieras derivadas en el Mercado Mexicano de Derivados
partner_occupation1985,561110,Intereses por inversiones o depósitos en sistema financiero
partner_occupation1986,561110,Inversiones realizadas en sociedades residentes en el extranjero sin establecimiento en el país
partner_occupation1987,561110,"Ganancia cambiaria y los intereses obtenidos por otros créditos, operaciones o préstamos otorgados"
partner_occupation1988,561110,"Ganancia cambiaria y los intereses obtenidos por otros créditos, operaciones o préstamos otorgados a residentes en el extranjero"
partner_occupation1989,561110,Dividendos o utilidades distribuidos por sociedades residentes en el extranjero
partner_occupation1990,561110,Remanente distribuible proveniente de personas morales con fines no lucrativos del Impuesto Sobre la Renta
partner_occupation1991,561110,Intereses del extranjero
partner_occupation1992,561110,Intereses por préstamos en el país
partner_occupation1993,561110,Inversiones realizadas en sociedades residentes en el extranjero sin establecimiento en el país. Sujetos a regímenes fiscales preferentes
partner_occupation1994,561110,Dividendos o utilidades distribuidos por sociedades residentes en el extranjero sujetos a regímenes fiscales preferentes
partner_occupation1995,561110,Operaciones financieras derivadas en el Mercado Mexicano de Derivados sujetos a regímenes fiscales preferentes
partner_occupation1996,561210,Servicios combinados de apoyo en instalaciones
partner_occupation1997,561310,Agencias de colocación
partner_occupation1998,561320,Agencias de empleo temporal
partner_occupation1999,561330,Suministro de personal permanente
partner_occupation2000,561410,Servicios de preparación de documentos
partner_occupation2001,561421,Servicios de casetas telefónicas.
partner_occupation2002,561422,Servicios de recepción de llamadas telefónicas y promoción por teléfono
partner_occupation2003,561430,"Servicios de fotocopiado, fax y afines"
partner_occupation2004,561440,Agencias de cobranza
partner_occupation2005,561450,Despachos de investigación de solvencia financiera
partner_occupation2006,561490,Otros servicios de apoyo secretarial y similares
partner_occupation2007,561510,Agencias de viajes
partner_occupation2008,561520,Organización de excursiones y paquetes turísticos para agencias de viajes
partner_occupation2009,561590,Otros servicios de reservaciones
partner_occupation2010,561610,"Servicios de investigación y de protección y custodia, excepto mediante monitoreo"
partner_occupation2011,561610,Servicios de investigación y de protección
partner_occupation2012,561620,Servicios de protección y custodia mediante el monitoreo de sistemas de seguridad
partner_occupation2013,561710,Servicios de control y exterminación de plagas
partner_occupation2014,561720,Servicios de limpieza de inmuebles
partner_occupation2015,561730,Servicios de instalación y mantenimiento de áreas verdes
partner_occupation2016,561740,"Servicios de limpieza de tapicería, alfombras y muebles"
partner_occupation2017,561790,Otros servicios de limpieza
partner_occupation2018,561910,Servicios de empacado y etiquetado
partner_occupation2019,561920,Organizadores de convenciones y ferias comerciales e industriales
partner_occupation2020,561990,Otros servicios de apoyo a los negocios
partner_occupation2021,561990,"Servicios especializados de apoyo a las empresas micro, pequeñas y medianas (Empresas Integradoras) "
partner_occupation2022,561990,Actividades complementarias prestadas como integrante a los coordinados
partner_occupation2023,562111,Manejo de desechos peligrosos y servicios de remediación a zonas dañadas por desechos peligrosos
partner_occupation2024,562112,Manejo de desechos no peligrosos y servicios de remediación a zonas dañadas por desechos no peligrosos
partner_occupation2025,611111,Escuelas de educación preescolar pertenecientes al sector privado
partner_occupation2026,611112,Escuelas de educación preescolar pertenecientes al sector público
partner_occupation2027,611121,"Escuelas de educación primaria pertenecientes al sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
partner_occupation2028,611122,Escuelas de educación primaria pertenecientes al sector público
partner_occupation2029,611131,"Escuelas de educación secundaria general pertenecientes al sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
partner_occupation2030,611132,Escuelas de educación secundaria general pertenecientes al sector público
partner_occupation2031,611141,"Escuelas de educación secundaria técnica pertenecientes al sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
partner_occupation2032,611142,Escuelas de educación secundaria técnica pertenecientes al sector público
partner_occupation2033,611151,"Escuelas de educación media técnica terminal pertenecientes al sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
partner_occupation2034,611152,Escuelas de educación media técnica terminal pertenecientes al sector público
partner_occupation2035,611161,"Escuelas de educación media superior pertenecientes al sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
partner_occupation2036,611162,Escuelas de educación media superior pertenecientes al sector público
partner_occupation2037,611171,"Escuelas del sector privado que combinan diversos niveles de educación, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
partner_occupation2038,611172,Escuelas del sector público que combinan diversos niveles de educación
partner_occupation2039,611181,"Escuelas de educación especial pertenecientes al sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
partner_occupation2040,611182,Escuelas de educación especial pertenecientes al sector público
partner_occupation2041,611211,"Escuelas de educación postbachillerato no universitaria pertenecientes al sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
partner_occupation2042,611212,Escuelas de educación postbachillerato no universitaria pertenecientes al sector público
partner_occupation2043,611311,"Escuelas de educación superior pertenecientes al sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
partner_occupation2044,611312,Escuelas de educación superior pertenecientes al sector público
partner_occupation2045,611411,"Escuelas comerciales y secretariales del sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
partner_occupation2046,611412,Escuelas comerciales y secretariales del sector público
partner_occupation2047,611421,"Escuelas de computación pertenecientes al sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
partner_occupation2048,611422,Escuelas de computación pertenecientes al sector público
partner_occupation2049,611431,"Escuelas del sector privado para la capacitación de ejecutivos, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
partner_occupation2050,611432,Escuelas del sector público para la capacitación de ejecutivos
partner_occupation2051,611511,"Escuelas del sector privado dedicadas a la enseñanza de oficios, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
partner_occupation2052,611512,Escuelas del sector público dedicadas a la enseñanza de oficios
partner_occupation2053,611611,"Escuelas de arte pertenecientes al sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
partner_occupation2054,611612,Escuelas de arte pertenecientes al sector público
partner_occupation2055,611621,"Escuelas de deporte pertenecientes al sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
partner_occupation2056,611622,Escuelas de deporte pertenecientes al sector público
partner_occupation2057,611631,"Escuelas del sector privado dedicadas a la enseñanza de idiomas, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
partner_occupation2058,611631,"Escuelas del sector privado, que no cuenten con autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
partner_occupation2059,611632,Escuelas del sector público dedicadas a la enseñanza de idiomas
partner_occupation2060,611691,Servicios de profesores particulares
partner_occupation2061,611698,Otros servicios educativos proporcionados por el sector privado
partner_occupation2062,611699,Otros servicios educativos proporcionados por el sector público
partner_occupation2063,611710,Servicios de apoyo a la educación
partner_occupation2064,621111,Consultorios de medicina general pertenecientes al sector privado que cuenten con título de médico conforme a las leyes
partner_occupation2065,621111,Consultorios de medicina general pertenecientes al sector privado que no cuenten con título de médico conforme a las leyes
partner_occupation2066,621112,Consultorios de medicina general pertenecientes al sector público
partner_occupation2067,621113,Consultorios de medicina especializada pertenecientes al sector privado que cuenten con título de médico conforme a las leyes
partner_occupation2068,621113,Consultorios de medicina especializada pertenecientes al sector privado que no cuenten con título de médico conforme a las leyes.
partner_occupation2069,621114,Consultorios de medicina especializada pertenecientes al sector público
partner_occupation2070,621211,Consultorios dentales del sector privado que cuenten con título de médico conforme a las leyes
partner_occupation2071,621211,Consultorios dentales del sector privado que no cuenten con título de médico conforme a las leyes.
partner_occupation2072,621212,Consultorios dentales del sector público
partner_occupation2073,621311,Consultorios de quiropráctica pertenecientes al sector privado
partner_occupation2074,621312,Consultorios de quiropráctica pertenecientes al sector público
partner_occupation2075,621320,Consultorios de optometría
partner_occupation2076,621331,Consultorios de psicología pertenecientes al sector privado
partner_occupation2077,621332,Consultorios de psicología pertenecientes al sector público
partner_occupation2078,621341,"Consultorios de audiología y de terapia ocupacional, física y del lenguaje pertenecientes al sector privado"
partner_occupation2079,621342,"Consultorios de audiología y de terapia ocupacional, física y del lenguaje perteneciente al sector público"
partner_occupation2080,621391,Consultorios del sector privado de nutriólogos y dietistas
partner_occupation2081,621392,Consultorios del sector público de nutriólogos y dietistas
partner_occupation2082,621398,Otros consultorios del sector privado para el cuidado de la salud
partner_occupation2083,621399,Otros consultorios del sector público para el cuidado de la salud
partner_occupation2084,621411,Centros de planificación familiar pertenecientes al sector privado
partner_occupation2085,621412,Centros de planificación familiar pertenecientes al sector público
partner_occupation2086,621421,Centros del sector privado dedicados a la atención médica externa de enfermos mentales y adictos
partner_occupation2087,621422,Centros del sector público dedicados a la atención médica externa de enfermos mentales y adictos
partner_occupation2088,621491,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización
partner_occupation2089,621492,Otros centros del sector público para la atención de pacientes que no requieren hospitalización
partner_occupation2090,621511,Laboratorios médicos y de diagnóstico pertenecientes al sector privado
partner_occupation2091,621512,Laboratorios médicos y de diagnóstico pertenecientes al sector público
partner_occupation2092,621610,Servicios de enfermería a domicilio
partner_occupation2093,621910,Servicios de ambulancias
partner_occupation2094,621991,"Servicios de bancos de órganos, de bancos de sangre y otros servicios auxiliares al tratamiento médico prestados por el sector privado"
partner_occupation2095,621992,"Servicios de bancos de órganos, de bancos de sangre y otros servicios auxiliares al tratamiento médico prestados por el sector público"
partner_occupation2096,622111,Hospitales generales del sector privado que requieran de título de médico conforme a las leyes
partner_occupation2097,622112,Hospitales generales del sector público
partner_occupation2098,622211,Hospitales del sector privado psiquiátricos y para el tratamiento por abuso de substancias
partner_occupation2099,622212,Hospitales del sector público psiquiátricos y para el tratamiento por abuso de substancias
partner_occupation2100,622311,Hospitales del sector privado dedicados a otras especialidades médicas que requieran de título de médico conforme a las leyes
partner_occupation2101,622312,Hospitales del sector público dedicados a otras especialidades médicas
partner_occupation2102,623111,"Residencias del sector privado con cuidados de enfermeras para enfermos convalecientes, en rehabilitación, incurables y terminales"
partner_occupation2103,623112,"Residencias del sector público con cuidados de enfermeras para enfermos convalecientes, en rehabilitación, incurables y terminales"
partner_occupation2104,623211,Residencias del sector privado para el cuidado de personas con problemas de retardo mental
partner_occupation2105,623212,Residencias del sector público para el cuidado de personas con problemas de retardo mental
partner_occupation2106,623221,Residencias del sector privado para el cuidado de personas con problemas de salud mental y abuso de substancias
partner_occupation2107,623222,Residencias del sector público para el cuidado de personas con problemas de salud mental y abuso de substancias
partner_occupation2108,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos y discapacitados
partner_occupation2109,623312,Asilos y otras residencias del sector público para el cuidado de ancianos y discapacitados
partner_occupation2110,623991,Orfanatos y otras residencias de asistencia social pertenecientes al sector privado
partner_occupation2111,623992,Orfanatos y otras residencias de asistencia social pertenecientes al sector público
partner_occupation2112,624111,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector privado
partner_occupation2113,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público
partner_occupation2114,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados
partner_occupation2115,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados
partner_occupation2116,624191,Asistencia social de ayuda mutua
partner_occupation2117,624191,Defensa de los Derechos Humanos
partner_occupation2118,624198,Otros servicios de orientación y trabajo social prestados por el sector privado
partner_occupation2119,624199,Otros servicios de orientación y trabajo social prestados por el sector público
partner_occupation2120,624211,Servicios de alimentación comunitarios prestados por el sector privado
partner_occupation2121,624212,Servicios de alimentación comunitarios prestados por el sector público
partner_occupation2122,624221,Refugios temporales comunitarios pertenecientes al sector privado
partner_occupation2123,624222,Refugios temporales comunitarios pertenecientes al sector público
partner_occupation2124,624231,Servicios de emergencia comunitarios prestados por el sector privado
partner_occupation2125,624232,Servicios de emergencia comunitarios prestados por el sector público
partner_occupation2126,624311,"Servicios de capacitación para el trabajo prestados por el sector privado a personas desempleadas, subempleadas o discapacitadas"
partner_occupation2127,624312,"Servicios de capacitación para el trabajo prestados por el sector público a personas desempleadas, subempleadas o discapacitadas."
partner_occupation2128,624411,Guarderías del sector privado.
partner_occupation2129,624412,Guarderías del sector público
partner_occupation2130,711111,Compañías de teatro del sector privado
partner_occupation2131,711112,Compañías de teatro del sector público
partner_occupation2132,711121,Compañías de danza del sector privado
partner_occupation2133,711122,Compañías de danza del sector público
partner_occupation2134,711131,Cantantes y grupos musicales
partner_occupation2135,711131,Producción y presentación de espectáculos públicos combinada con la promoción de los mismos
partner_occupation2136,711131,"Producción y presentación de espectáculos en restaurantes, bares, salones de fiesta o de baile y centros nocturnos."
partner_occupation2137,711132,Grupos musicales del sector público
